,vintage_id,merchant_id,price,currency,bottles_in_stock,bottles_sold,message,bottle_volume_ml
3088,8044842,3095,46.694065,EUR,,,,750
3089,8044842,24476,66.5,EUR,,,,750
3090,1730407,19432,33.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3091,1238450,5532,110.0,EUR,,,Prix pour 12 bouteilles ou plus,750
3092,1238450,595,115.0,EUR,3.0,,,750
3093,1238450,19432,162.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3094,1238450,1112,103.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3095,1238450,1112,123.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3096,1238450,1112,170.4,EUR,,,,750
3097,1238450,1112,250.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3098,1238450,210,115.2,EUR,,,,750
3099,1238450,1557,140.0,EUR,,,,750
3100,1238450,1299,98.0,EUR,,,,750
3101,1246297,19432,262.83,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3102,1246297,26212,178.6,EUR,,,,750
3103,1246297,210,186.0,EUR,,,,750
3104,1246297,1112,197.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3105,1246297,1112,204.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3106,1246297,1112,255.6,EUR,,,,750
3107,1246297,633,215.0,EUR,,,,750
3108,1246297,719,179.81,EUR,,,,750
3109,1198117,19432,157.0,EUR,1.0,,,750
3110,1198117,633,155.0,EUR,,,,750
3111,1198117,22266,164.0,EUR,,,,750
3112,93199,19432,144.0,EUR,2.0,2.0,,750
3113,2408502,6688,61.25,EUR,936.0,1.0,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
3114,2408502,19432,87.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3115,2408502,3297,52.0,EUR,,,,750
3116,2408502,1112,70.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3117,2408502,1112,75.2,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3118,2408502,2477,99.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3119,156254058,2434,17.5,EUR,18.0,10.0,,750
3120,156254058,6200,21.5,EUR,,,,750
3121,1185774,2583,168.0,EUR,,,,750
3122,1185774,19432,229.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3123,1185774,603,144.0,EUR,5.0,,,750
3124,1185774,210,144.0,EUR,,,,750
3125,1185774,1112,171.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3126,1185774,1112,250.8,EUR,,,,750
3127,1185774,22897,189.0,EUR,,,,750
3128,1185774,1557,238.13,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3129,1185774,2278,129.0,EUR,,,,750
3130,1229910,595,150.0,EUR,5.0,,,750
3131,1229910,19432,203.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3132,1229910,279,88.8,EUR,,,,750
3133,1229910,1112,108.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3134,1229910,1112,110.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3135,1229910,1171,81.68,EUR,,,,750
3136,2746335,6688,73.75,EUR,1272.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3137,2746335,1866,76.9,EUR,48.0,,,750
3138,1185193,6688,218.33,EUR,369.0,,"Prix par bouteille, caisse de 3 bouteilles",750
3139,1185193,595,250.0,EUR,191.0,,,750
3140,1185193,19432,321.25,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3141,1185193,197,125.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3142,1185193,279,168.0,EUR,,,,750
3143,1185193,1346,148.0,EUR,,,,750
3144,1185193,3167,150.0,EUR,,,,750
3145,1185193,29796,150.0,EUR,,,,750
3146,1185193,603,156.0,EUR,1.0,,,750
3147,1185193,1112,172.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3148,1185193,1112,183.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3149,1185193,1112,196.2,EUR,,,"Prix par bouteille, caisse de 2 bouteilles",750
3150,1185193,1112,258.0,EUR,,,,750
3151,1185193,3483,234.0,EUR,,,,750
3152,1185193,633,240.0,EUR,,,,750
3153,157397261,23215,10.75,EUR,,66.0,,750
3154,157397261,3550,9.99,EUR,,,,750
3155,1104693,19432,211.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3156,1104693,197,135.0,EUR,,,"Prix par bouteille, caisse de 2 bouteilles",750
3157,1104693,1112,114.8,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3158,1104693,1112,310.8,EUR,,,,750
3159,1104693,460,166.63737750567,EUR,,,,750
3160,1893791,3687,20.9,EUR,198.0,,"Prix par bouteille, caisse de 6 bouteilles",750
3162,4730669,6688,35.0,EUR,8628.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
3163,4730669,22853,39.0,EUR,,,,750
3164,4730669,2477,24.9,EUR,,,,750
3165,4730669,577,30.0,EUR,,,,750
3166,4730669,28333,33.0,EUR,,,,750
3167,4730669,2559,36.0,EUR,,,,750
3168,4730669,1112,42.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3169,4730669,23200,68.5,EUR,,,,750
3170,4730669,8472,33.5,EUR,,,,750
3171,4730669,1463,36.5,EUR,,,,750
3172,156729800,3813,9.8,EUR,,44.0,,750
3173,2701056,6688,59.58,EUR,18288.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
3174,2701056,1866,73.3,EUR,48.0,,,750
3175,2701056,5532,199.0,EUR,,,Prix pour 6 magnums ou plus,1500
3176,2701056,423,59.0,EUR,,,,750
3177,2701056,1557,59.0,EUR,,,,750
3178,2701056,28020,59.0,EUR,,,,750
3179,2701056,1112,65.8,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3180,2701056,1112,194.4,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3181,2701056,6411,46.9,EUR,,,,750
3182,9467427,19432,28.0,EUR,68.0,,,750
3183,9467427,2240,16.2,EUR,,,,750
3184,9467427,28981,17.9,EUR,,,,750
3185,1356944,19432,78.58,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3186,1356944,279,50.4,EUR,,,,750
3187,1219348,1866,155.0,EUR,48.0,1.0,,750
3188,1219348,19432,160.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3189,1219348,279,108.0,EUR,,,,750
3190,1219348,2682,99.0,EUR,,,,750
3191,1219348,210,114.0,EUR,,,,750
3192,1219348,1112,116.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3193,1219348,1112,122.4,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3194,1219348,3157,121.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3195,1219348,3157,121.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3196,1219348,3429,127.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3197,1219348,2477,129.0,EUR,,,,750
3198,1219348,2477,259.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3199,1219348,22712,140.0,EUR,,,,750
3200,1219348,22839,140.0,EUR,,,,750
3201,1219348,1557,150.0,EUR,,,,750
3202,1219348,1557,151.88,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3203,1219348,28020,150.0,EUR,,,,750
3204,1219348,1216,140.45,EUR,,,,750
3205,1219348,546,167.29,EUR,,,,750
3206,148608172,6688,32.08,EUR,7968.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3207,148608172,26337,82.2,EUR,21.0,,"Prix par Magnum (1,5 l)",1500
3208,148608172,3157,24.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3209,148608172,3429,25.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3210,148608172,22914,29.95,EUR,,,,750
3211,2622896,3687,18.48,EUR,360.0,,"Prix par bouteille, caisse de 6 bouteilles",750
3212,2622896,19432,19.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3213,2622896,3483,16.0,EUR,,,,750
3214,2229906,19432,61.83,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3215,2229906,2477,37.0,EUR,,,,750
3216,2229906,2477,89.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3217,2229906,3157,40.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3218,2229906,3429,42.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3219,2229906,633,47.0,EUR,,,,750
3220,2229906,1112,49.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3221,2229906,1557,60.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3222,104158,19432,125.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3223,104158,1112,88.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3224,104158,1112,99.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3225,104158,1112,126.0,EUR,,,,750
3226,104158,3157,92.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3227,104158,3157,185.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3228,104158,3429,97.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3229,104158,3429,195.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3230,104158,1557,116.25,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3231,104158,1216,95.8,EUR,,,,750
3232,2028092,1866,162.7,EUR,48.0,, - Autres tailles disponibles,750
3233,2028092,19432,178.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3234,2028092,6688,275.0,EUR,378.0,,"Prix par magnum, caisse de 6 bouteilles",1500
3235,2028092,210,120.0,EUR,,,,750
3236,2028092,1112,120.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3237,2028092,1112,148.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3238,2028092,1112,194.4,EUR,,,,750
3239,2028092,1112,442.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3240,2028092,1557,180.94,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3241,2028092,1157,119.0,EUR,,,,750
3242,2028092,1216,131.55,EUR,,,,750
3243,7946460,18103,31.5,EUR,4.0,,,750
3244,7946460,1866,34.9,EUR,48.0,,,750
3245,7946460,19432,37.5,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3246,7946460,2768,39.1,EUR,,,,750
3247,7946460,26337,39.5,EUR,453.0,,,750
3248,7946460,22855,26.0,EUR,,,,750
3249,7946460,3305,42.1,EUR,,,,750
3250,150842472,6688,21.67,EUR,576.0,,"Prix par bouteille, caisse de 6 bouteilles",750
3251,150842472,20205,18.41,EUR,,,,750
3252,150842472,20205,41.42,EUR,,,"Prix par Magnum (1,5 l)",1500
3253,150842472,21355,24.9,EUR,,,,750
3254,5155692,1866,22.0,EUR,48.0,,,750
3255,5155692,3803,19.9,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3256,5155692,3803,39.9,EUR,,,"Prix par Magnum (1,5 l)",1500
3257,1369380,6688,70.42,EUR,144.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
3258,1369380,1866,85.0,EUR,48.0,1.0,,750
3259,1369380,19432,104.42,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3260,1369380,197,60.0,EUR,,,,750
3261,1369380,1112,76.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3262,1369380,1112,78.4,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3263,1369380,1112,200.4,EUR,,,"Prix par Magnum (1,5 l)",1500
3264,1369380,423,87.0,EUR,,,,750
3265,1151985,1866,130.0,EUR,48.0,,,750
3266,1151985,595,220.0,EUR,2.0,,"Prix par Magnum (1,5 l)",1500
3267,1151985,1346,76.0,EUR,,,,750
3268,1151985,3649,97.0,EUR,,,,750
3269,1151985,1112,114.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3270,1151985,1112,117.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3271,1151985,1112,124.8,EUR,,,,750
3272,1151985,22266,250.0,EUR,,,,750
3273,1151985,21813,96.0,EUR,,,,750
3274,1524682,5532,215.0,EUR,,,Prix pour 12 bouteilles ou plus,750
3275,1524682,6688,226.67,EUR,36.0,1.0,"Prix par bouteille, caisse de 6 bouteilles",750
3276,1524682,19432,289.83,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3277,1524682,279,168.0,EUR,,,,750
3278,1524682,22897,144.0,EUR,,,,750
3279,1524682,1346,178.0,EUR,,,,750
3280,1524682,1112,179.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3281,1524682,1112,191.4,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3282,1524682,1112,248.4,EUR,,,,750
3283,1524682,21813,182.0,EUR,,,,750
3284,145803992,26337,13.6,EUR,96.0,8.0,"Prix par bouteille, caisse de 3 bouteilles",750
3285,145803992,19432,16.0,EUR,404.0,,,750
3286,145803992,2240,12.5,EUR,,,,750
3287,145803992,1557,13.6,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
3288,2628313,6688,56.67,EUR,108.0,1.0,"Prix par bouteille, caisse de 6 bouteilles",750
3289,2628313,6806,62.0,EUR,,,,750
3290,2628313,1561,57.0,EUR,,,,750
3291,3021807,5532,41.25,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €45),750
3292,3021807,1866,44.0,EUR,48.0,,,750
3293,3021807,19432,45.33,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3294,3021807,6688,70.0,EUR,144.0,,"Prix par magnum, caisse de 6 bouteilles",1500
3295,3021807,3157,32.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3296,3021807,3429,33.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3297,3021807,3429,33.5,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3298,3021807,3483,37.0,EUR,,,,750
3299,3021807,2477,37.0,EUR,,,,750
3300,3021807,2477,79.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3301,3021807,633,37.0,EUR,,,,750
3302,3021807,1112,40.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3303,3021807,1557,43.13,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3304,3021807,3438,49.0,EUR,,,,750
3305,3021807,23010,51.0,EUR,,,Prix pour 6 bouteilles ou plus,750
3306,3021807,6411,37.9,EUR,,,,750
3307,1520917,2434,69.5,EUR,4.0,,,750
3308,1240553,19432,92.25,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3309,1240553,595,215.0,EUR,12.0,,"Prix par Magnum (1,5 l)",1500
3310,1329141,1866,129.0,EUR,48.0,,,750
3311,1329141,19432,151.5,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3312,1329141,6688,198.33,EUR,360.0,,"Prix par magnum, caisse de 6 bouteilles",1500
3313,1329141,19131,69.0,EUR,,,,750
3314,1329141,197,70.0,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
3315,1329141,22897,90.0,EUR,,,,750
3316,1329141,1112,103.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3317,1329141,633,125.0,EUR,,,,750
3318,2544502,19432,19.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3319,2544502,3747,18.9,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3320,2544502,3747,37.8,EUR,,,"Prix par magnum, caisse de 3 bouteilles",1500
3321,1261329,19432,299.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3322,1261329,197,150.0,EUR,,,"Prix par bouteille, caisse de 2 bouteilles",750
3323,1261329,279,210.0,EUR,,,,750
3324,1261329,603,222.0,EUR,2.0,,,750
3325,1261329,1112,223.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3326,1261329,1112,264.0,EUR,,,,750
3327,1261329,633,230.0,EUR,,,,750
3328,14319678,2434,18.5,EUR,24.0,6.0,,750
3329,14319678,3865,13.5,EUR,,,,750
3330,156277488,595,9.0,EUR,6.0,3.0,,750
3331,156277488,577,10.95,EUR,,,,750
3332,156277488,1157,9.7,EUR,,,,750
3333,156277488,28930,10.95,EUR,,,,750
3334,156277488,25001,18.253481632148134,EUR,,,,750
3335,91457254,6688,99.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3336,91457254,6200,120.0,EUR,,,,750
3337,91457254,1561,103.3,EUR,,,,750
3338,91457254,1216,108.75,EUR,,,,750
3339,91457254,24476,119.95,EUR,,,,750
3340,1671232,2054,78.0,EUR,1.0,1.0,,750
3341,1671232,5532,79.48,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €86.70),750
3342,1671232,1300,80.0,EUR,8.0,,,750
3343,1671232,1866,91.0,EUR,48.0,1.0,,750
3344,1671232,19432,104.42,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3345,1671232,197,74.0,EUR,,,,750
3346,1671232,3157,68.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3347,1671232,3297,70.0,EUR,,,,750
3348,1671232,3429,71.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3349,1671232,22454,72.0,EUR,,,,750
3350,1671232,2477,74.0,EUR,,,,750
3351,1671232,2477,155.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3352,1671232,1346,78.0,EUR,,,,750
3353,1671232,633,79.0,EUR,,,,750
3354,1671232,2148,79.5,EUR,12.0,,,750
3355,1671232,1112,80.4,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3356,1671232,1112,82.7,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3357,1671232,1557,97.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3358,1671232,1557,110.0,EUR,,,,750
3359,1671232,719,82.89,EUR,,,,750
3360,1671232,1216,86.85,EUR,,,,750
3361,1828385,22831,25.0,EUR,1020.0,,"Prix par bouteille, caisse de 6 bouteilles",750
3362,1828385,2477,21.5,EUR,,,,750
3363,1828385,2477,49.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3364,1828385,633,24.0,EUR,,3.0,,750
3365,1828385,423,31.0,EUR,,,,750
3366,1226162,19432,89.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3367,1226162,1866,90.0,EUR,48.0,,,750
3368,1226162,595,95.0,EUR,12.0,,,750
3369,1226162,3483,62.0,EUR,,,,750
3370,1226162,1112,80.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3371,1226162,1112,81.1,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3372,1336645,595,130.0,EUR,56.0,, - Autres tailles disponibles,750
3373,1336645,19432,144.58,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3374,1336645,279,86.4,EUR,,,,750
3375,1336645,210,90.0,EUR,,,,750
3376,1336645,3157,105.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3377,1336645,1112,120.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3378,1336645,1112,126.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3379,1336645,1112,228.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3380,1336645,28763,126.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3381,1336645,1557,163.13,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3382,1336645,2278,75.0,EUR,,,,750
3383,4014437,5532,30.25,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €33),750
3384,4014437,1866,32.0,EUR,48.0,,,750
3385,4014437,19432,35.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3386,4014437,2768,55.99,EUR,,,"Prix par Magnum (1,5 l)",1500
3387,4014437,2477,19.9,EUR,,,,750
3388,4014437,2477,49.9,EUR,,,"Prix par Magnum (1,5 l)",1500
3389,4014437,2148,22.4,EUR,6.0,,,750
3390,4014437,633,26.9,EUR,,,,750
3391,4014437,13285,29.0,EUR,,,,750
3392,2737824,2583,62.0,EUR,,,,750
3393,2737824,19432,65.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3394,2737824,1866,66.6,EUR,48.0,,,750
3395,2737824,279,39.6,EUR,,,,750
3396,2737824,3157,56.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3397,2737824,3305,64.0,EUR,,,,750
3398,2737824,633,65.0,EUR,,,,750
3399,2737824,1112,70.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3400,2737824,6411,42.9,EUR,,,,750
3401,2737824,1299,45.0,EUR,,,,750
3402,2623029,22831,45.0,EUR,180.0,,"Prix par bouteille, caisse de 3 bouteilles",750
3403,2623029,19432,60.0,EUR,144.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3404,2623029,28020,49.0,EUR,,,,750
3405,2623029,423,51.0,EUR,,,,750
3406,2623029,3305,58.0,EUR,,,,750
3407,2623029,6411,38.9,EUR,,,,750
3408,2991771,5532,41.25,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €45),750
3409,2991771,19432,60.0,EUR,77.0,,,750
3410,2991771,1866,68.0,EUR,48.0,1.0,,750
3411,2991771,279,33.6,EUR,,,,750
3412,2991771,2477,40.6,EUR,,,,750
3413,2991771,493,49.0,EUR,,,,750
3414,2991771,6411,37.9,EUR,,,,750
3415,2991771,28981,73.9,EUR,,,"Prix par Magnum (1,5 l)",1500
3416,17389262,19432,24.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3417,17389262,3483,13.95,EUR,,,,750
3418,57074,19432,40.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3419,57074,2682,28.0,EUR,,,,750
3420,57074,1112,38.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3421,57074,13285,62.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3422,4001822,2768,51.0,EUR,,,,750
3423,4001822,595,51.0,EUR,76.0,,,750
3424,4001822,1866,53.0,EUR,48.0,,,750
3425,4001822,19432,54.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3426,4001822,2240,43.5,EUR,,,,750
3427,4001822,1112,46.7,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3428,4001822,2477,49.0,EUR,,,,750
3429,4001822,2477,105.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3430,4001822,1557,57.19,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3431,4001822,1216,55.3,EUR,,,,750
3432,1170586,19432,87.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3433,1170586,1112,67.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3434,2030228,6688,33.33,EUR,7256.0,1.0,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
3435,2030228,1866,34.0,EUR,48.0,13.0,,750
3436,2030228,3687,36.31,EUR,360.0,,"Prix par bouteille, caisse de 6 bouteilles",750
3437,2030228,2477,26.5,EUR,,,,750
3438,2030228,2477,59.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3439,2030228,1557,29.0,EUR,,,,750
3440,2030228,28020,29.0,EUR,,,,750
3441,2030228,1112,34.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3442,2030228,3438,37.5,EUR,,,,750
3443,2030228,197,45.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3444,1551659,595,215.0,EUR,29.0,,,750
3445,1551659,19432,273.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3446,1551659,197,135.0,EUR,,,,750
3447,1551659,197,135.0,EUR,,,"Prix par bouteille, caisse de 2 bouteilles",750
3448,1551659,279,192.0,EUR,,,,750
3449,1551659,1346,185.0,EUR,,,,750
3450,1551659,210,186.0,EUR,,,,750
3451,1551659,1112,200.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3452,1551659,1112,200.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3453,1551659,1112,248.4,EUR,,,,750
3454,1551659,3157,205.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3455,1170335,1866,70.0,EUR,48.0,,,750
3456,1170335,1112,70.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3457,1170335,1112,120.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3458,104050,595,300.0,EUR,12.0,,,750
3459,104050,19432,346.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3460,104050,19131,150.0,EUR,,,,750
3461,104050,279,216.0,EUR,,,,750
3462,104050,1346,195.0,EUR,,,,750
3463,104050,593,210.0,EUR,,,,750
3464,104050,1557,309.38,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3465,104050,1316,550.0,EUR,,,,750
3466,104050,1157,185.0,EUR,,,,750
3467,104050,197,366.67,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3468,123591424,5532,35.75,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €39),750
3469,123591424,3188,38.8,EUR,5.0,1.0,,750
3470,123591424,19432,42.0,EUR,720.0,,"Prix par bouteille, caisse de 12 bouteilles. (Prix unitaire par bouteille : €55)",750
3471,123591424,2240,34.0,EUR,,,,750
3472,123591424,1557,36.0,EUR,,,,750
3473,123591424,1557,67.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3474,123591424,28020,36.0,EUR,,,,750
3475,123591424,28020,67.0,EUR,,,"Prix par Magnum (1,5 l)",1500
3476,123591424,22266,37.0,EUR,,,,750
3477,123591424,28763,39.5,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3478,123591424,3422,39.9,EUR,,,,750
3479,123591424,2145,46.0,EUR,,,,750
3480,123591424,1316,44.9,EUR,,,,750
3481,123591424,719,35.44,EUR,,,,750
3482,123591424,1216,41.45,EUR,,,,750
3483,1153972,2054,180.0,EUR,4.0,,,750
3484,1197217,19432,98.33,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3485,1197217,197,55.0,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
3486,1197217,22897,69.0,EUR,,,,750
3487,1197217,1112,81.1,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3488,1197217,1112,168.4,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3489,1197217,1299,83.9,EUR,,,,750
3490,1349574,6688,88.33,EUR,144.0,,"Prix par bouteille, caisse de 6 bouteilles",750
3491,1190483,6688,110.0,EUR,36.0,,"Prix par bouteille, caisse de 6 bouteilles",750
3492,1190483,19432,140.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3493,1190483,279,73.2,EUR,,,,750
3494,1190483,1112,97.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3495,1190483,1112,130.8,EUR,,,,750
3496,1190483,1112,214.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
3497,1190483,1557,110.0,EUR,,,,750
3498,1190483,1557,121.88,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3499,1190483,1157,64.0,EUR,,,,750
