,id,score_normalized,reviewed_at,vintage_id
2923,1801431,85,2015-04-30T00:00:00Z,23473965
2924,2550029,85,2013-04-01T00:00:00Z,2198411
2925,3163223,90,2016-03-03T00:00:00Z,2198411
2926,226247,93,2010-04-27T00:00:00Z,1183256
2927,1375070,92,2012-05-04T00:00:00Z,1183256
2928,2542127,94,2012-09-01T00:00:00Z,1183256
2929,2542128,94,2011-03-01T00:00:00Z,1183256
2930,2542129,94,2010-03-01T00:00:00Z,1183256
2931,2839944,90,2010-06-01T00:00:00Z,1183256
2932,1367437,88,2013-04-26T00:00:00Z,4130124
2933,1848692,89,2013-04-25T00:00:00Z,4130124
2934,2550016,85,2013-04-01T00:00:00Z,4130124
2935,1378106,87,2013-07-01T00:00:00Z,2034611
2936,1851378,90,2013-06-28T00:00:00Z,2034611
2937,2539610,90,2013-04-01T00:00:00Z,2034611
2938,2546377,88,2013-04-01T00:00:00Z,2613612
2939,2664594,88,2013-04-25T00:00:00Z,2613612
2940,608715,96,2016-12-30T00:00:00Z,7255852
2941,1379273,88,2016-07-01T00:00:00Z,7255852
2942,2778979,94,2018-04-01T00:00:00Z,7255852
2943,1376501,89,2004-10-05T00:00:00Z,93863
2944,2674085,88,1993-02-28T00:00:00Z,93863
2945,205629,95,2011-05-02T00:00:00Z,1219248
2946,1949770,96,2015-11-25T00:00:00Z,1219248
2947,2507806,88,2013-03-01T00:00:00Z,1219248
2948,2539573,92,2011-06-01T00:00:00Z,1219248
2949,1895345,88,1999-04-23T00:00:00Z,1184887
2950,1366715,87,2014-04-23T00:00:00Z,3122733
2951,1774466,88,2014-08-28T00:00:00Z,3122733
2952,2706344,90,2017-01-01T00:00:00Z,3122733
2953,1856468,91,2017-10-31T00:00:00Z,10122869
2954,1371029,93,2012-02-02T00:00:00Z,1426978
2955,1735312,96,2010-04-27T00:00:00Z,1426978
2956,2506188,92,2012-03-01T00:00:00Z,1426978
2957,2542896,91,2013-03-01T00:00:00Z,1426978
2958,2542897,92,2012-02-01T00:00:00Z,1426978
2959,2542898,94,2010-03-01T00:00:00Z,1426978
2960,2839887,92,2010-06-01T00:00:00Z,1426978
2961,1365991,92,2012-04-19T00:00:00Z,2451466
2962,2546438,88,2012-04-01T00:00:00Z,2451466
2963,2663185,93,2012-04-26T00:00:00Z,2451466
2964,1373801,87,2017-03-21T00:00:00Z,1177509
2965,1722803,91,2008-04-30T00:00:00Z,1177509
2966,1862505,83,2017-06-30T00:00:00Z,1177509
2967,2499058,86,2008-06-01T00:00:00Z,1177509
2968,2536684,86,2010-03-01T00:00:00Z,1177509
2969,2541482,81,2008-03-01T00:00:00Z,1177509
2970,2543250,92,2012-04-01T00:00:00Z,1604978
2971,2663228,93,2012-04-26T00:00:00Z,1604978
2972,3505653,92,2020-03-20T00:00:00Z,15179107
2973,3505660,95,2020-03-21T00:00:00Z,15179107
2974,3506341,100,2020-04-29T00:00:00Z,15179107
2975,3506352,90,2020-04-29T00:00:00Z,15179107
2976,1365742,91,2012-04-10T00:00:00Z,1546313
2977,1830175,91,2012-04-26T00:00:00Z,1546313
2978,1367539,88,2016-04-26T00:00:00Z,14190572
2979,1834760,89,2016-04-28T00:00:00Z,14190572
2980,2947345,82,2018-02-21T00:00:00Z,14190572
2981,3505887,97,2020-04-03T00:00:00Z,156210226
2982,3505913,90,2020-04-06T00:00:00Z,156210226
2983,2663602,95,2013-12-30T00:00:00Z,1466039
2984,2905127,89,2008-02-01T00:00:00Z,1466039
2985,3022069,93,2017-08-01T00:00:00Z,20036204
2986,1374455,84,2015-05-15T00:00:00Z,2562905
2987,2664350,81,2013-04-25T00:00:00Z,2562905
2988,1365776,90,2012-04-13T00:00:00Z,1388330
2989,2543550,90,2012-04-01T00:00:00Z,1388330
2990,2662924,89,2012-04-26T00:00:00Z,1388330
2991,1803779,87,2015-04-30T00:00:00Z,1851323
2992,1371699,90,2011-01-28T00:00:00Z,93647
2993,1732116,91,2009-04-29T00:00:00Z,93647
2994,2537062,92,2011-03-01T00:00:00Z,93647
2995,2833063,90,2009-06-01T00:00:00Z,93647
2996,610700,94,2016-10-28T00:00:00Z,14147188
2997,1857358,93,2017-10-31T00:00:00Z,14147188
2998,3497017,91,2019-07-11T00:00:00Z,151955871
2999,1785918,90,2015-06-29T00:00:00Z,2440879
3000,2514803,90,2015-12-01T00:00:00Z,2440879
3001,2498974,78,2008-06-01T00:00:00Z,1203388
3002,2550146,85,2009-04-01T00:00:00Z,1235173
3003,2833090,79,2009-06-01T00:00:00Z,1235173
3004,1368260,87,2017-04-29T00:00:00Z,144364300
3005,1864229,90,2017-04-28T00:00:00Z,144364300
3006,2546756,87,2017-04-01T00:00:00Z,144364300
3007,3299217,88,2018-11-30T00:00:00Z,144364300
3008,1366459,91,2016-04-21T00:00:00Z,17716697
3009,1376377,87,2014-10-25T00:00:00Z,93694
3010,1908111,86,2002-02-28T00:00:00Z,93694
3011,2841653,86,2001-06-01T00:00:00Z,93694
3012,3188123,96,2017-09-12T00:00:00Z,93694
3013,1365759,89,2012-04-10T00:00:00Z,1624829
3014,1862366,89,2017-06-30T00:00:00Z,1624829
3015,2543564,90,2012-04-01T00:00:00Z,1624829
3016,2663073,90,2012-04-26T00:00:00Z,1624829
3017,1775223,88,2014-08-28T00:00:00Z,2057236
3018,1868938,90,2017-03-31T00:00:00Z,2513341
3019,2543241,93,2012-04-01T00:00:00Z,2513341
3020,2663196,93,2012-04-26T00:00:00Z,2513341
3021,1802135,91,2015-04-30T00:00:00Z,6417611
3022,1868866,87,2017-03-31T00:00:00Z,6417611
3023,2544110,87,2015-04-01T00:00:00Z,6417611
3024,2528376,98,2017-12-01T00:00:00Z,28800544
3025,2947419,97,2018-04-27T00:00:00Z,28800544
3026,3112865,95,2018-08-20T00:00:00Z,28800544
3027,1372074,93,2010-07-18T00:00:00Z,1258484
3028,1731930,93,2009-04-29T00:00:00Z,1258484
3029,1944473,93,2012-01-05T00:00:00Z,1258484
3030,2536933,92,2011-01-01T00:00:00Z,1258484
3031,2833130,92,2009-06-01T00:00:00Z,1258484
3032,1366221,91,2016-04-20T00:00:00Z,17105237
3033,1835630,92,2016-04-28T00:00:00Z,17105237
3034,2948457,93,2018-02-21T00:00:00Z,17105237
3035,1366648,91,2013-04-23T00:00:00Z,1757356
3036,2664298,90,2013-04-25T00:00:00Z,1757356
3037,1377084,90,2015-09-21T00:00:00Z,1183194
3038,1723383,89,2008-04-30T00:00:00Z,1183194
3039,1862541,92,2017-06-30T00:00:00Z,1183194
3040,2539440,95,2010-01-01T00:00:00Z,1183194
3041,2543824,90,2008-04-01T00:00:00Z,1183194
3042,2839831,97,2008-06-01T00:00:00Z,1183194
3043,1370762,91,2012-02-10T00:00:00Z,1396316
3044,2537153,85,2012-01-01T00:00:00Z,1396316
3045,2539519,85,2010-06-01T00:00:00Z,1396316
3046,3169735,95,2012-11-12T00:00:00Z,1396316
3047,1370532,89,2016-12-27T00:00:00Z,2228707
3048,1803676,89,2015-04-30T00:00:00Z,2228707
3049,1736338,92,2010-04-27T00:00:00Z,6916123
3050,2833547,85,2010-06-01T00:00:00Z,6916123
3051,3169754,93,2012-11-12T00:00:00Z,6916123
3052,2663260,91,2012-04-26T00:00:00Z,2426294
3053,1802057,91,2015-04-30T00:00:00Z,9149761
3054,1868815,91,2017-03-31T00:00:00Z,9149761
3055,1844407,87,2013-10-31T00:00:00Z,1908352
3056,3493325,91,2019-05-31T00:00:00Z,150505232
3057,1376009,89,2011-11-06T00:00:00Z,1149560
3058,1706181,88,2006-04-24T00:00:00Z,1149560
3059,2829858,90,2006-06-01T00:00:00Z,1149560
3060,2838963,86,2008-04-01T00:00:00Z,1149560
3061,3015810,88,2008-10-01T00:00:00Z,1149560
3062,1370867,87,2013-02-13T00:00:00Z,1348898
3063,1761418,91,2011-05-02T00:00:00Z,1348898
3064,2505686,88,2011-06-01T00:00:00Z,1348898
3065,2507771,90,2013-03-01T00:00:00Z,1348898
3066,610118,95,2016-12-30T00:00:00Z,54333521
3067,3501561,91,2019-08-30T00:00:00Z,2357645
3068,1372733,90,2009-06-20T00:00:00Z,1242368
3069,1710639,89,2007-06-29T00:00:00Z,1242368
3070,1927254,91,2016-04-24T00:00:00Z,1242368
3071,2833726,90,2005-06-01T00:00:00Z,1242368
3072,2838510,90,2007-03-01T00:00:00Z,1242368
3073,2543190,93,2017-05-01T00:00:00Z,1491868
3074,2543191,94,2013-04-01T00:00:00Z,1491868
3075,2664638,96,2013-04-25T00:00:00Z,1491868
3076,1370550,90,2012-12-29T00:00:00Z,1287942
3077,1904033,91,2002-04-30T00:00:00Z,1287942
3078,2537856,85,2002-06-01T00:00:00Z,1287942
3079,1374445,88,2015-05-15T00:00:00Z,22431023
3080,2546317,88,2013-04-01T00:00:00Z,22431023
3081,2664311,87,2013-04-25T00:00:00Z,22431023
3082,2756802,89,2017-10-01T00:00:00Z,22431023
3083,1834905,88,2016-04-28T00:00:00Z,140335540
3084,1857116,87,2017-10-31T00:00:00Z,140335540
3085,1371925,92,2010-07-10T00:00:00Z,1237099
3086,1894655,93,1998-02-23T00:00:00Z,1237099
3087,2505365,88,1999-03-01T00:00:00Z,1237099
3088,1824980,89,2016-08-31T00:00:00Z,16275944
3089,3031644,90,2018-04-01T00:00:00Z,16275944
3090,422408,90,2017-04-28T00:00:00Z,21403553
3091,1372473,90,2011-07-05T00:00:00Z,1299125
3092,1723322,92,2008-04-30T00:00:00Z,1299125
3093,1862533,92,2017-06-30T00:00:00Z,1299125
3094,2499097,90,2008-06-01T00:00:00Z,1299125
3095,2536706,90,2010-03-01T00:00:00Z,1299125
3096,2543818,90,2014-10-01T00:00:00Z,1299125
3097,2543819,90,2010-11-01T00:00:00Z,1299125
3098,2543820,90,2010-05-01T00:00:00Z,1299125
3099,2543821,91,2008-03-01T00:00:00Z,1299125
3100,226988,94,2006-04-24T00:00:00Z,1271630
3101,1373123,92,2015-06-28T00:00:00Z,1271630
3102,2548961,94,2007-01-01T00:00:00Z,1271630
3103,2548962,89,2006-04-01T00:00:00Z,1271630
3104,2838904,88,2008-03-01T00:00:00Z,1271630
3105,2839209,85,2006-06-01T00:00:00Z,1271630
3106,3016052,91,2008-10-01T00:00:00Z,1271630
3107,1371780,88,2015-01-04T00:00:00Z,85555
3108,1701305,91,2005-04-29T00:00:00Z,85555
3109,2833679,88,2005-06-01T00:00:00Z,85555
3110,2838583,88,2007-03-01T00:00:00Z,85555
3111,1722789,90,2008-04-30T00:00:00Z,1410665
3112,1862503,88,2017-06-30T00:00:00Z,1410665
3113,2536769,90,2010-01-01T00:00:00Z,1410665
3114,2543803,90,2009-09-01T00:00:00Z,1410665
3115,2543804,90,2009-03-01T00:00:00Z,1410665
3116,2543805,90,2008-06-01T00:00:00Z,1410665
3117,2543806,91,2008-03-01T00:00:00Z,1410665
3118,2832787,91,2008-06-01T00:00:00Z,1410665
3119,609827,94,2017-03-31T00:00:00Z,4201835
3120,609828,94,2015-04-30T00:00:00Z,4201835
3121,2527546,96,2015-04-01T00:00:00Z,4201835
3122,3187318,94,2017-11-17T00:00:00Z,4201835
3123,2662938,86,2012-04-26T00:00:00Z,1260488
3124,1370370,90,2013-12-18T00:00:00Z,1203300
3125,1917055,93,2004-04-26T00:00:00Z,1203300
3126,2833212,90,2004-06-01T00:00:00Z,1203300
3127,2838332,90,2006-03-01T00:00:00Z,1203300
3128,1366060,87,2011-04-20T00:00:00Z,1219227
3129,2670600,88,2017-12-29T00:00:00Z,24193069
3130,3111176,92,2018-09-09T00:00:00Z,24193069
3131,3505945,100,2020-04-07T00:00:00Z,24193069
3132,3505946,100,2015-01-01T00:00:00Z,24193069
3133,3507124,92,2020-06-11T00:00:00Z,24193069
3134,1855265,87,2017-10-31T00:00:00Z,144696045
3135,3153183,85,2018-10-01T00:00:00Z,144696045
3136,1366220,92,2016-04-20T00:00:00Z,18621264
3137,1835388,92,2016-04-28T00:00:00Z,18621264
3138,2543363,90,2016-04-01T00:00:00Z,18621264
3139,2948247,91,2018-02-21T00:00:00Z,18621264
3140,3158293,89,2018-06-12T00:00:00Z,18621264
3141,612214,93,2017-04-28T00:00:00Z,121503833
3142,1368771,93,2017-04-29T00:00:00Z,121503833
3143,3299200,91,2018-11-30T00:00:00Z,121503833
3144,1507882,92,2017-07-12T00:00:00Z,15887215
3145,1857768,93,2017-10-31T00:00:00Z,15887215
3146,3012689,92,2018-04-01T00:00:00Z,15887215
3147,3498084,98,2017-08-28T00:00:00Z,15887215
3148,1903615,88,2001-04-23T00:00:00Z,1232997
3149,2841586,86,2001-06-01T00:00:00Z,1232997
3150,1957338,92,2016-10-06T00:00:00Z,4331209
3151,3184513,90,2016-09-06T00:00:00Z,4331209
3152,1366343,89,2012-04-21T00:00:00Z,1862575
3153,3489438,89,2019-02-28T00:00:00Z,4154075
3154,3223402,87,2018-10-31T00:00:00Z,141276546
3155,1371808,90,2015-01-04T00:00:00Z,1192075
3156,1710643,90,2007-06-29T00:00:00Z,1192075
3157,2833733,88,2005-06-01T00:00:00Z,1192075
3158,2838513,86,2007-03-01T00:00:00Z,1192075
3159,3016114,87,2007-10-01T00:00:00Z,1192075
3160,1366673,88,2013-04-23T00:00:00Z,4174286
3161,2543520,90,2013-04-01T00:00:00Z,4174286
3162,2664512,92,2013-04-25T00:00:00Z,4174286
3163,2537057,90,2011-03-01T00:00:00Z,3818471
3164,2833054,90,2009-06-01T00:00:00Z,3818471
3165,3021849,85,2018-08-01T00:00:00Z,151006306
3166,3496441,93,2019-07-26T00:00:00Z,151006306
3167,3505277,90,2020-02-20T00:00:00Z,151006306
3168,1366945,91,2015-04-24T00:00:00Z,7897598
3169,1801927,93,2015-04-30T00:00:00Z,7897598
3170,1868739,91,2017-03-31T00:00:00Z,7897598
3171,2544092,87,2015-04-01T00:00:00Z,7897598
3172,1848610,84,2013-04-25T00:00:00Z,7049532
3173,2544479,86,2013-04-01T00:00:00Z,7049532
3174,1376558,91,2011-10-07T00:00:00Z,1231836
3175,1718882,91,2008-04-30T00:00:00Z,1231836
3176,2839193,85,2006-06-01T00:00:00Z,1231836
3177,1774389,84,2014-08-28T00:00:00Z,4472462
3178,2546301,88,2016-02-01T00:00:00Z,4472462
3179,2546302,88,2014-04-01T00:00:00Z,4472462
3180,1372739,87,2009-06-20T00:00:00Z,1248430
3181,1917086,94,2004-04-26T00:00:00Z,1248430
3182,1924145,86,2006-09-16T00:00:00Z,1248430
3183,2834486,86,2004-06-01T00:00:00Z,1248430
3184,2838336,85,2006-03-01T00:00:00Z,1248430
3185,2704735,90,2017-05-19T00:00:00Z,147939141
3186,219219,93,2004-04-26T00:00:00Z,1331766
3187,1373843,90,2013-03-27T00:00:00Z,1331766
3188,2838344,85,2006-03-01T00:00:00Z,1331766
3189,2839217,86,2004-06-01T00:00:00Z,1331766
3190,3016689,90,2006-10-01T00:00:00Z,1331766
3191,2546223,88,2015-04-01T00:00:00Z,4146878
3192,422527,90,2017-08-31T00:00:00Z,149240023
3193,234355,91,2011-05-02T00:00:00Z,2618952
3194,1732260,89,2009-04-29T00:00:00Z,1221172
3195,2537078,81,2011-03-01T00:00:00Z,1221172
3196,2833100,81,2009-06-01T00:00:00Z,1221172
3197,1368741,90,2017-04-29T00:00:00Z,145130987
3198,1863686,88,2017-04-28T00:00:00Z,145130987
3199,2567114,90,2017-04-01T00:00:00Z,145130987
3200,2567666,87,2017-04-01T00:00:00Z,145130987
3201,3299526,89,2018-11-30T00:00:00Z,145130987
3202,1367525,87,2016-04-26T00:00:00Z,14249957
3203,1836111,91,2016-04-28T00:00:00Z,19361930
3204,2948973,78,2018-02-21T00:00:00Z,19361930
3205,1736952,87,2009-02-25T00:00:00Z,67614
3206,2543895,90,2009-02-01T00:00:00Z,67614
3207,2543896,91,2009-02-01T00:00:00Z,67614
3208,2543897,89,2008-03-01T00:00:00Z,67614
3209,2543898,89,2007-03-01T00:00:00Z,67614
3210,2770426,92,2009-12-01T00:00:00Z,67614
3211,2839649,79,2007-06-01T00:00:00Z,67614
3212,3339590,90,2019-03-08T00:00:00Z,67614
3213,1885378,92,1996-04-26T00:00:00Z,1239554
3214,2533667,93,2001-07-01T00:00:00Z,1239554
3215,1368755,86,2017-04-29T00:00:00Z,94721286
3216,1863731,90,2017-04-28T00:00:00Z,94721286
3217,2546702,87,2017-04-01T00:00:00Z,94721286
3218,1367012,90,2015-04-24T00:00:00Z,8651285
3219,1801949,88,2015-04-30T00:00:00Z,8651285
3220,1868754,88,2017-03-31T00:00:00Z,8651285
3221,1367082,88,2012-04-25T00:00:00Z,1456462
3222,2663135,90,2012-04-26T00:00:00Z,1456462
3223,1366278,88,2011-04-21T00:00:00Z,1839024
3224,2488008,83,2013-01-01T00:00:00Z,1839024
3225,2505952,83,2011-06-01T00:00:00Z,1839024
3226,202024,97,2010-04-27T00:00:00Z,1183241
3227,1369627,97,2010-08-26T00:00:00Z,1183241
3228,2542935,92,2010-03-01T00:00:00Z,1183241
3229,2839915,90,2010-06-01T00:00:00Z,1183241
3230,1368210,94,2016-04-29T00:00:00Z,20959008
3231,1835339,92,2016-04-28T00:00:00Z,20959008
3232,2948179,92,2018-02-21T00:00:00Z,20959008
3233,1502622,91,2017-07-11T00:00:00Z,3138902
3234,2666877,93,2017-08-31T00:00:00Z,3138902
3235,2893184,92,2017-01-01T00:00:00Z,3138902
3236,1835599,91,2016-04-28T00:00:00Z,14192991
3237,3339464,93,2019-03-04T00:00:00Z,14192991
3238,250130,94,2011-05-02T00:00:00Z,1221942
3239,1375106,91,2013-05-07T00:00:00Z,1221942
3240,1949788,88,2015-12-01T00:00:00Z,1221942
3241,2501482,81,2013-03-01T00:00:00Z,1221942
3242,2506117,85,2011-06-01T00:00:00Z,1221942
3243,3164931,95,2013-09-11T00:00:00Z,1221942
3244,235229,94,2009-04-29T00:00:00Z,1177381
3245,1369888,91,2009-08-31T00:00:00Z,1177381
3246,2539453,85,2011-03-01T00:00:00Z,1177381
3247,2546670,87,2010-03-01T00:00:00Z,1177381
3248,2546671,89,2009-04-01T00:00:00Z,1177381
3249,2833092,86,2009-06-01T00:00:00Z,1177381
3250,1375682,90,2013-11-23T00:00:00Z,1196835
3251,1761354,90,2011-05-02T00:00:00Z,1196835
3252,2761244,87,2013-10-01T00:00:00Z,1196835
3253,1775202,88,2014-08-28T00:00:00Z,2498104
3254,3178726,94,2014-05-12T00:00:00Z,1889270
3255,2544312,87,2013-04-01T00:00:00Z,2622929
3256,2664622,88,2013-04-25T00:00:00Z,2622929
3257,2662968,85,2012-04-26T00:00:00Z,3054919
3258,1366758,89,2016-04-23T00:00:00Z,28098857
3259,2543979,87,2016-04-01T00:00:00Z,28098857
3260,2567122,90,2016-04-01T00:00:00Z,28098857
3261,1369028,89,2012-04-08T00:00:00Z,2917041
3262,2543567,90,2012-04-01T00:00:00Z,2917041
3263,2663137,87,2012-04-26T00:00:00Z,2917041
3264,233112,94,2016-04-28T00:00:00Z,17933239
3265,1366756,92,2016-04-23T00:00:00Z,17933239
3266,2948476,91,2018-02-21T00:00:00Z,17933239
3267,1374949,90,2012-05-03T00:00:00Z,1189491
3268,1899623,92,2000-04-21T00:00:00Z,1189491
3269,2537721,92,2000-06-01T00:00:00Z,1189491
3270,3225248,93,2018-10-31T00:00:00Z,152606153
3271,2505722,86,2011-06-01T00:00:00Z,1558801
3272,2507800,86,2013-03-01T00:00:00Z,1558801
3273,2542865,92,2012-02-01T00:00:00Z,1558801
3274,2542866,92,2011-04-01T00:00:00Z,1558801
3275,3164944,92,2013-09-11T00:00:00Z,1558801
3276,1366076,90,2012-04-20T00:00:00Z,2323400
3277,2482022,85,2014-09-01T00:00:00Z,2323400
3278,2662964,88,2012-04-26T00:00:00Z,2323400
3279,2729727,87,2015-10-01T00:00:00Z,2323400
3280,1757793,88,2011-05-02T00:00:00Z,93665
3281,2537063,90,2011-03-01T00:00:00Z,93665
3282,2839846,88,2009-06-01T00:00:00Z,93665
3283,610625,93,2009-04-29T00:00:00Z,1149793
3284,1373379,91,2016-03-10T00:00:00Z,1149793
3285,2537014,88,2011-03-01T00:00:00Z,1149793
3286,2548720,91,2011-04-01T00:00:00Z,1149793
3287,2548721,93,2010-03-01T00:00:00Z,1149793
3288,2548722,90,2009-04-01T00:00:00Z,1149793
3289,1376753,92,2011-09-13T00:00:00Z,1230986
3290,1907702,90,2002-04-30T00:00:00Z,1230986
3291,2538020,86,2002-06-01T00:00:00Z,1230986
3292,2549232,94,2005-11-01T00:00:00Z,1230986
3293,2549233,89,2003-07-01T00:00:00Z,1230986
3294,2549234,89,2003-01-01T00:00:00Z,1230986
3295,2549235,89,2002-03-01T00:00:00Z,1230986
3296,2837963,88,2004-03-01T00:00:00Z,1230986
3297,3017494,93,2002-04-01T00:00:00Z,1230986
3298,3017495,92,2002-04-01T00:00:00Z,1230986
3299,3017497,91,2003-12-01T00:00:00Z,1230986
3300,3017498,93,2004-12-01T00:00:00Z,1230986
3301,1369881,88,2009-08-31T00:00:00Z,1119412
3302,1732121,90,2009-04-29T00:00:00Z,1119412
3303,1862482,91,2017-06-30T00:00:00Z,1119412
3304,2537064,83,2011-03-01T00:00:00Z,1119412
3305,2833065,85,2009-06-01T00:00:00Z,1119412
3306,1857406,93,2017-10-31T00:00:00Z,97302007
3307,1367313,92,2013-04-26T00:00:00Z,2232274
3308,2664355,94,2013-04-25T00:00:00Z,2232274
3309,2543187,93,2013-04-01T00:00:00Z,1497055
3310,3136689,95,2013-04-25T00:00:00Z,1497055
3311,3448609,92,2013-04-25T00:00:00Z,1497055
3312,1376510,91,2011-10-05T00:00:00Z,1274957
3313,1712540,93,2007-04-30T00:00:00Z,1274957
3314,2498454,85,2009-03-01T00:00:00Z,1274957
3315,2839733,86,2007-06-01T00:00:00Z,1274957
3316,1367689,92,2015-04-27T00:00:00Z,4341218
3317,1801894,89,2015-04-30T00:00:00Z,4341218
3318,1868714,91,2017-03-31T00:00:00Z,4341218
3319,2543083,92,2015-04-01T00:00:00Z,4341218
3320,3031677,88,2018-04-01T00:00:00Z,20479528
3321,2663253,89,2012-04-26T00:00:00Z,1533485
3322,1801485,91,2015-04-30T00:00:00Z,23720395
3323,1868532,87,2017-03-31T00:00:00Z,23720395
3324,1532112,87,2015-06-17T00:00:00Z,1598066
3325,1785873,92,2015-06-29T00:00:00Z,1598066
3326,1801407,91,2015-04-30T00:00:00Z,12085214
3327,1868494,91,2017-03-31T00:00:00Z,12085214
3328,2543070,92,2015-04-01T00:00:00Z,12085214
3329,1723490,82,2008-04-30T00:00:00Z,100084
3330,1862575,88,2017-06-30T00:00:00Z,100084
3331,2498977,84,2008-06-01T00:00:00Z,100084
3332,2536666,85,2010-03-01T00:00:00Z,100084
3333,1365977,92,2012-04-19T00:00:00Z,3141210
3334,2543215,93,2012-04-01T00:00:00Z,3141210
3335,2663018,93,2012-04-26T00:00:00Z,3141210
3336,1820371,90,2016-10-28T00:00:00Z,7516012
3337,611720,92,2017-03-31T00:00:00Z,5044894
3338,611721,92,2015-04-30T00:00:00Z,5044894
3339,1365799,90,2015-04-13T00:00:00Z,5044894
3340,2543078,94,2017-02-01T00:00:00Z,5044894
3341,2543079,89,2015-04-01T00:00:00Z,5044894
3342,3498156,17,2019-08-30T00:00:00Z,5044894
3343,1366617,91,2015-04-22T00:00:00Z,4253557
3344,1801445,93,2015-04-30T00:00:00Z,4253557
3345,1868524,92,2017-03-31T00:00:00Z,4253557
3346,2543072,93,2015-04-01T00:00:00Z,4253557
3347,1836087,86,2016-04-28T00:00:00Z,17734911
3348,2948954,86,2018-02-21T00:00:00Z,17734911
3349,1811835,91,2016-10-28T00:00:00Z,15377984
3350,2833553,83,2010-06-01T00:00:00Z,1198516
3351,2893203,92,2017-01-01T00:00:00Z,35424569
3352,3031465,92,2018-04-01T00:00:00Z,35424569
3353,1849926,94,2013-04-25T00:00:00Z,1212445
3354,232569,92,2007-04-30T00:00:00Z,1322683
3355,1374783,92,2016-05-25T00:00:00Z,1322683
3356,2548835,92,2009-09-01T00:00:00Z,1322683
3357,2548836,92,2008-06-01T00:00:00Z,1322683
3358,2548837,92,2008-03-01T00:00:00Z,1322683
3359,2548838,91,2007-03-01T00:00:00Z,1322683
3360,2839032,92,2009-01-01T00:00:00Z,1322683
3361,2839614,93,2007-06-01T00:00:00Z,1322683
3362,1370943,90,2014-02-16T00:00:00Z,1487865
3363,2663053,91,2012-04-26T00:00:00Z,1487865
3364,1857654,91,2017-10-31T00:00:00Z,14518231
3365,1964366,93,2017-10-12T00:00:00Z,14518231
3366,3187867,96,2017-09-29T00:00:00Z,14518231
3367,1373899,90,2012-03-29T00:00:00Z,2302578
3368,1736220,90,2010-04-27T00:00:00Z,2302578
3369,2537267,83,2010-06-01T00:00:00Z,2302578
3370,1801509,85,2015-04-30T00:00:00Z,8825197
3371,1868545,84,2017-03-31T00:00:00Z,8825197
3372,1835098,85,2016-04-28T00:00:00Z,15243336
3373,1836145,90,2016-04-28T00:00:00Z,15243336
3374,2949028,81,2018-02-21T00:00:00Z,15243336
3375,1367509,89,2016-04-26T00:00:00Z,16619069
3376,1835637,92,2016-04-28T00:00:00Z,16619069
3377,2948469,86,2018-02-21T00:00:00Z,16619069
3378,1774788,86,2014-08-28T00:00:00Z,3104208
3379,2544170,87,2017-02-01T00:00:00Z,3104208
3380,2544171,87,2014-04-01T00:00:00Z,3104208
3381,611946,92,2017-03-31T00:00:00Z,22158437
3382,611947,93,2015-04-30T00:00:00Z,22158437
3383,1367001,92,2015-04-24T00:00:00Z,22158437
3384,1856166,92,2017-10-31T00:00:00Z,3998046
3385,1366653,91,2013-04-23T00:00:00Z,2228704
3386,2546313,88,2013-04-01T00:00:00Z,2228704
3387,2664292,91,2013-04-25T00:00:00Z,2228704
3388,3162958,94,2016-03-03T00:00:00Z,2228704
3389,1369809,88,2012-08-29T00:00:00Z,1195493
3390,1901828,91,2000-04-21T00:00:00Z,1195493
3391,2539544,86,2000-06-01T00:00:00Z,1195493
3392,1368182,93,2016-04-29T00:00:00Z,19366900
3393,1834866,92,2016-04-28T00:00:00Z,19366900
3394,2946206,92,2018-04-27T00:00:00Z,143889743
3395,1367510,87,2016-04-26T00:00:00Z,14987354
3396,1834918,88,2016-04-28T00:00:00Z,14987354
3397,2949230,86,2018-02-21T00:00:00Z,14987354
3398,1723467,86,2008-04-30T00:00:00Z,1415934
3399,1862567,86,2017-06-30T00:00:00Z,1415934
3400,2499134,83,2008-06-01T00:00:00Z,1415934
3401,2536721,79,2010-03-01T00:00:00Z,1415934
3402,2550186,85,2009-03-01T00:00:00Z,1415934
3403,3124906,93,2018-08-31T00:00:00Z,90963953
3404,1776540,91,2014-08-28T00:00:00Z,1876990
3405,1372282,88,2010-07-27T00:00:00Z,1594008
3406,1944759,92,2014-05-12T00:00:00Z,1594008
3407,2537259,86,2010-06-01T00:00:00Z,1594008
3408,3169736,90,2012-11-12T00:00:00Z,1594008
3409,1813966,90,2012-12-27T00:00:00Z,1466172
3410,204679,95,2007-04-30T00:00:00Z,1439822
3411,1371100,95,2012-02-22T00:00:00Z,1439822
3412,2498491,92,2009-03-01T00:00:00Z,1439822
3413,2832742,93,2007-06-01T00:00:00Z,1439822
3414,3015232,92,2009-12-01T00:00:00Z,1439822
3415,1366463,88,2016-04-21T00:00:00Z,20131321
3416,1698468,92,2017-10-31T00:00:00Z,20131321
3417,2543981,87,2016-04-01T00:00:00Z,20131321
3418,2948438,87,2018-02-21T00:00:00Z,20131321
3419,1375681,85,2013-11-23T00:00:00Z,1182134
3420,1735015,87,2009-02-25T00:00:00Z,1182134
3421,2498583,86,2009-03-01T00:00:00Z,1182134
3422,2839565,86,2007-06-01T00:00:00Z,1182134
3423,1366396,88,2014-04-21T00:00:00Z,3114205
